width,asset,seed,state,n,params_L,params_N,MSE_L,MSE_N,MSPE_L,MSPE_N,P95_L,P95_N,dMSE,ci_lo,ci_hi,sig,winN
128,BOE,2022,structure_weak,209,9240,52376,0.025132978335022926,0.022734249010682106,0.0019876127695141774,0.0018365801603744342,0.06026696041226387,0.05009278282523155,-0.0023987269960343838,-0.0042526558972895145,-0.0007047568797133863,sig,0.5741626794258373
128,BOE,2022,kmeans_0,129,9240,52376,0.03135098144412041,0.0321277379989624,0.00284600778024263,0.0029528856185355116,0.13534821569919586,0.148116797208786,0.0007767598726786673,-0.0012012567603960633,0.0027758385986089706,ns,0.49612403100775193
128,BOE,2022,kmeans_1,127,9240,52376,0.03812946006655693,0.037569768726825714,0.0032472548890365178,0.0032422470405003793,0.13159452378749847,0.16039791703224182,-0.0005597001872956753,-0.0026536332443356514,0.001477459562011063,ns,0.5275590551181102
128,BOE,2022,kmeans_2,201,9240,52376,0.026821214705705643,0.025395387783646584,0.002138513999259185,0.0020870668159451026,0.06695423275232315,0.05961592122912407,-0.0014258252922445536,-0.003557574935257435,0.0005940383998677135,ns,0.5373134328358209
64,BOE,2023,acf1_hi,258,9240,26200,0.022266432642936707,0.04513049125671387,0.0017933943631444499,0.003740637364034136,0.06305010616779327,0.12685027718544006,0.02286405675113201,0.019014500081539154,0.02688969112932682,sig,0.1821705426356589
64,BOE,2023,acf1_lo,199,9240,26200,0.04410271346569061,0.054738011211156845,0.0038824702554929452,0.004970013121786733,0.14292111992835999,0.12240250408649445,0.010635294951498508,0.005018389318138361,0.016369221732020378,sig,0.36180904522613067
64,BOE,2023,sign_persistence_hi,68,9240,26200,0.049581047147512436,0.08028112351894379,0.004457833781849471,0.007718311558360711,0.14425541460514069,0.1562456339597702,0.030700072646141052,0.01819240115582943,0.04314917325973511,sig,0.29411764705882354
64,BOE,2023,sign_persistence_lo,389,9240,26200,0.028662389144301414,0.043900806456804276,0.0023963358081455013,0.00367422073313069,0.08683274686336517,0.1117350310087204,0.015238417312502861,0.012036631815135479,0.01845271699130535,sig,0.2544987146529563
64,BOE,2023,jump_ratio_hi,40,9240,26200,0.04023578017950058,0.08151379972696304,0.0028936475840037083,0.0058002437719913225,0.08559585362672806,0.12977488338947296,0.04127802699804306,0.032604366540908813,0.0498233437538147,sig,0.1
64,BOE,2023,jump_ratio_lo,417,9240,26200,0.03096342831850052,0.04622536897659302,0.002684799575957352,0.004129753717689962,0.1278361827135086,0.11522100865840912,0.015261939726769924,0.011740759015083313,0.018919436261057854,sig,0.27577937649880097
64,BOE,2023,rv_rel_hi,233,9240,26200,0.03687513247132301,0.053355298936367035,0.002921858377701622,0.004303658335534593,0.10472991317510605,0.11720088124275208,0.016480164602398872,0.011316538788378239,0.02159988135099411,sig,0.27467811158798283
64,BOE,2023,rv_rel_lo,204,9240,26200,0.026344971731305122,0.04505150020122528,0.0024607599645423968,0.004197962113494,0.12910667061805725,0.1420118510723114,0.01870652660727501,0.01407483872026205,0.023660896345973015,sig,0.23529411764705882
64,BOE,2023,structure_strong,248,9240,26200,0.03707414120435715,0.05166164040565491,0.003275138889723744,0.004852299143586334,0.13868732750415802,0.13156317174434662,0.014587501995265484,0.009216786362230778,0.019465724006295204,sig,0.2661290322580645
64,BOE,2023,structure_weak,209,9240,26200,0.02548704668879509,0.04652842879295349,0.0020242721621190223,0.003592090256205532,0.06288011372089386,0.12002261728048325,0.0210413858294487,0.017056334763765335,0.024895241484045982,sig,0.2535885167464115
