width,asset,seed,state,n,params_L,params_N,MSE_L,MSE_N,MSPE_L,MSPE_N,P95_L,P95_N,dMSE,ci_lo,ci_hi,sig,winN
23,USDJPY,2022,jump_ratio_hi,240,9240,9431,0.305206298828125,0.7074798345565796,0.0011695243782302003,0.00277526557559037,1.2147014141082764,2.7922232151031494,0.40227368474006653,0.320963978767395,0.49114835262298584,sig,0.2833333333333333
23,USDJPY,2022,jump_ratio_lo,257,9240,9431,0.20077648758888245,0.5170657634735107,0.000751820812692367,0.002058645968462452,0.8351303339004517,1.7980679273605347,0.3162893056869507,0.24909064173698425,0.38719096779823303,sig,0.2801556420233463
23,USDJPY,2022,rv_rel_hi,260,9240,9431,0.3171156048774719,0.7359064221382141,0.0012139164946774644,0.002944069389648897,1.2147014141082764,2.7922232151031494,0.4187907576560974,0.333360880613327,0.5090807676315308,sig,0.23461538461538461
23,USDJPY,2022,rv_rel_lo,217,9240,9431,0.16865237057209015,0.4885076582431793,0.0006264623998515555,0.0018823346539844452,0.38039761781692505,1.5867938995361328,0.31985530257225037,0.2562143802642822,0.3859998285770416,sig,0.30414746543778803
23,USDJPY,2022,structure_strong,247,9240,9431,0.19725926220417023,0.5664374828338623,0.0007547171998626383,0.0022352741311243967,0.8586759567260742,2.3292346000671387,0.36917823553085327,0.30662640929222107,0.43529635667800903,sig,0.1700404858299595
23,USDJPY,2022,structure_weak,250,9240,9431,0.3045040965080261,0.6510841250419617,0.001149954605084459,0.002572092166595252,0.9998639225959778,2.6655333042144775,0.34658002853393555,0.2620682716369629,0.4370890259742737,sig,0.392
23,USDJPY,2022,kmeans_0,155,9240,9431,0.3158693015575409,0.605262815952301,0.0011911781028728253,0.0023219609541383687,1.336172103881836,2.8034555912017822,0.28939345479011536,0.21713857352733612,0.36881786584854126,sig,0.2709677419354839
23,USDJPY,2022,kmeans_1,208,9240,9431,0.2607942223548889,0.6728493571281433,0.0009861255639672928,0.0026755680580236763,0.9777500033378601,2.7027411460876465,0.4120550751686096,0.31247249245643616,0.5175167918205261,sig,0.3317307692307692
23,USDJPY,2022,kmeans_2,134,9240,9431,0.16152320802211761,0.5142738223075867,0.0006280378834828474,0.0020799525975833365,0.36382436752319336,1.6840072870254517,0.3527505695819855,0.2669547200202942,0.44345927238464355,sig,0.21641791044776118
64,USDJPY,2022,acf1_hi,219,9240,26200,0.3032684326171875,0.36360833048820496,0.0011412890952892372,0.0014447129223293495,0.9589698314666748,1.8626906871795654,0.06033990532159805,-0.00040012982208281755,0.1250029355287552,ns,0.7168949771689498
64,USDJPY,2022,acf1_lo,278,9240,26200,0.21019163727760315,0.34656599164009094,0.0008056168624778539,0.001351590937382848,1.0951511859893799,1.4890921115875244,0.1363743394613266,0.10785454511642456,0.16702033579349518,sig,0.39568345323741005
64,USDJPY,2022,sign_persistence_hi,406,9240,26200,0.2682649493217468,0.3512189984321594,0.0010197381328825002,0.0013810002425259436,1.0566670894622803,1.8652606010437012,0.0829540491104126,0.047274574637413025,0.11973053216934204,sig,0.5443349753694581
64,USDJPY,2022,sign_persistence_lo,91,9240,26200,0.1750933825969696,0.36682045459747314,0.0006581331613944098,0.0014444869463409462,0.31464532017707825,1.0270960330963135,0.19172704219818115,0.12699109315872192,0.25980067253112793,sig,0.5054945054945055
64,USDJPY,2022,jump_ratio_hi,240,9240,26200,0.305206298828125,0.4374782145023346,0.0011695243782302003,0.0017220713012075994,1.2147014141082764,1.9090956449508667,0.13227194547653198,0.0806487426161766,0.1874440759420395,sig,0.5541666666666667
64,USDJPY,2022,jump_ratio_lo,257,9240,26200,0.20077648758888245,0.2761898338794708,0.000751820812692367,0.001084970032267453,0.8351303339004517,1.0527156591415405,0.07541338354349136,0.03874843567609787,0.11444058269262314,sig,0.5214007782101168
64,USDJPY,2022,rv_rel_hi,260,9240,26200,0.3171156048774719,0.4222323000431061,0.0012139164946774644,0.001677859003628187,1.2147014141082764,1.9090956449508667,0.10511663556098938,0.05240616574883461,0.16022366285324097,sig,0.5076923076923077
64,USDJPY,2022,rv_rel_lo,217,9240,26200,0.16865237057209015,0.2981002628803253,0.0006264623998515555,0.0011515284761342633,0.38039761781692505,0.9888356924057007,0.12944792211055756,0.0943889394402504,0.16525378823280334,sig,0.5345622119815668
64,USDJPY,2022,structure_strong,247,9240,26200,0.19725926220417023,0.31043222546577454,0.0007547171998626383,0.0012195346728424525,0.8586759567260742,1.4283400774002075,0.11317294090986252,0.0807589441537857,0.14821599423885345,sig,0.4574898785425101
64,USDJPY,2022,structure_weak,250,9240,26200,0.3045040965080261,0.3971952497959137,0.001149954605084459,0.0015636373855618941,0.9998639225959778,1.7781304121017456,0.09269115328788757,0.03897184506058693,0.14826901257038116,sig,0.616
64,USDJPY,2022,kmeans_0,155,9240,26200,0.3158693015575409,0.4095042049884796,0.0011911781028728253,0.0015713947378346968,1.336172103881836,1.9903031587600708,0.09363486617803574,0.055953215807676315,0.1360451877117157,sig,0.5032258064516129
64,USDJPY,2022,kmeans_1,208,9240,26200,0.2607942223548889,0.38999441266059875,0.0009861255639672928,0.0015451359645093856,0.9777500033378601,1.8421822786331177,0.12920011579990387,0.06735832989215851,0.1930314153432846,sig,0.5288461538461539
64,USDJPY,2022,kmeans_2,134,9240,26200,0.16152320802211761,0.23420590162277222,0.0006280378834828474,0.0009491040716435003,0.36382436752319336,1.006269931793213,0.0726826936006546,0.022092461585998535,0.12654560804367065,sig,0.5895522388059702
128,USDJPY,2022,acf1_hi,219,9240,52376,0.3032684326171875,0.3780963718891144,0.0011412890952892372,0.0014694408536482385,0.9589698314666748,1.446500301361084,0.07482799887657166,0.03372064605355263,0.11784867197275162,sig,0.5570776255707762
128,USDJPY,2022,acf1_lo,278,9240,52376,0.21019163727760315,0.32828548550605774,0.0008056168624778539,0.0012701302322660373,1.0951511859893799,1.4599213600158691,0.1180938333272934,0.096859872341156,0.1406976729631424,sig,0.3345323741007194
128,USDJPY,2022,sign_persistence_hi,406,9240,52376,0.2682649493217468,0.35602349042892456,0.0010197381328825002,0.0013798797601900807,1.0566670894622803,1.4840415716171265,0.08775851130485535,0.0630897581577301,0.11382730305194855,sig,0.4408866995073892
128,USDJPY,2022,sign_persistence_lo,91,9240,52376,0.1750933825969696,0.32440611720085144,0.0006581331613944098,0.0012601381195796702,0.31464532017707825,0.7959893941879272,0.14931276440620422,0.1047513335943222,0.196529820561409,sig,0.3956043956043956
128,USDJPY,2022,jump_ratio_hi,240,9240,52376,0.305206298828125,0.4096839129924774,0.0011695243782302003,0.0015968703040302123,1.2147014141082764,1.7229115962982178,0.1044776514172554,0.06852040439844131,0.14347493648529053,sig,0.5041666666666667
128,USDJPY,2022,jump_ratio_lo,257,9240,52376,0.20077648758888245,0.2947172522544861,0.000751820812692367,0.0011348438854150648,0.8351303339004517,0.823468804359436,0.09394077956676483,0.06868544965982437,0.1205001175403595,sig,0.3657587548638132
128,USDJPY,2022,rv_rel_hi,260,9240,52376,0.3171156048774719,0.4392170310020447,0.0012139164946774644,0.0017147740868522394,1.2147014141082764,1.7229115962982178,0.12210136651992798,0.08675197511911392,0.1583585888147354,sig,0.29615384615384616
128,USDJPY,2022,rv_rel_lo,217,9240,52376,0.16865237057209015,0.2656936049461365,0.0006264623998515555,0.001015490446811165,0.38039761781692505,0.7933751940727234,0.09704121947288513,0.07127144932746887,0.12351292371749878,sig,0.5483870967741935
128,USDJPY,2022,structure_strong,247,9240,52376,0.19725926220417023,0.2953290343284607,0.0007547171998626383,0.0011502682755779104,0.8586759567260742,1.188753604888916,0.09806977212429047,0.07402066141366959,0.1251397728919983,sig,0.4008097165991903
128,USDJPY,2022,structure_weak,250,9240,52376,0.3045040965080261,0.40448084473609924,0.001149954605084459,0.0015631499498047154,0.9998639225959778,1.4648125171661377,0.09997673332691193,0.06402545422315598,0.13670751452445984,sig,0.464
128,USDJPY,2022,kmeans_0,155,9240,52376,0.3158693015575409,0.4242528975009918,0.0011911781028728253,0.0016130117238972773,1.336172103881836,1.9446871280670166,0.10838359594345093,0.07882782071828842,0.140832781791687,sig,0.4645161290322581
128,USDJPY,2022,kmeans_1,208,9240,52376,0.2607942223548889,0.38154175877571106,0.0009861255639672928,0.0014846086644262461,0.9777500033378601,1.4297822713851929,0.12074752151966095,0.07952933758497238,0.16236907243728638,sig,0.3701923076923077
128,USDJPY,2022,kmeans_2,134,9240,52376,0.16152320802211761,0.21601930260658264,0.0006280378834828474,0.000866330836673026,0.36382436752319336,0.7910112738609314,0.05449609458446503,0.01869107596576214,0.09252271056175232,sig,0.4925373134328358
23,USDJPY,2023,acf1_hi,219,9240,9431,0.28770118951797485,0.6091027855873108,0.0010878462824270932,0.002462197429710512,0.9052104353904724,3.146944761276245,0.3214015066623688,0.20432592928409576,0.4443366825580597,sig,0.5662100456621004
23,USDJPY,2023,acf1_lo,278,9240,9431,0.2069549709558487,0.6916541457176208,0.0007955260826352671,0.002713517870692857,1.0630909204483032,2.567162275314331,0.4846991002559662,0.41558098793029785,0.5523812174797058,sig,0.16546762589928057
23,USDJPY,2023,sign_persistence_hi,406,9240,9431,0.25844404101371765,0.649113118648529,0.0009864759808081724,0.0025769850773698145,0.985214114189148,3.099945068359375,0.3906690180301666,0.31961217522621155,0.46384531259536743,sig,0.312807881773399
23,USDJPY,2023,sign_persistence_lo,91,9240,9431,0.17155791819095612,0.6827852725982666,0.000647091633143073,0.0027178380631546336,0.3226547837257385,1.9923653602600098,0.5112272500991821,0.3633359670639038,0.6679944396018982,sig,0.4725274725274725
23,USDJPY,2023,jump_ratio_hi,240,9240,9431,0.29839926958084106,0.7824565768241882,0.0011488090111760065,0.0030826949849664157,1.1883587837219238,3.225705623626709,0.48405730724334717,0.38697516918182373,0.5855468511581421,sig,0.325
23,USDJPY,2023,jump_ratio_lo,257,9240,9431,0.19036664068698883,0.5365127325057983,0.0007147098215637981,0.002154600812324034,0.7729058861732483,2.091099262237549,0.3461461067199707,0.26427987217903137,0.43187451362609863,sig,0.35797665369649806
